#1 
double data(35040,2)
1.683000000000000000e+05 7.945488225546189653e+01
1.692000000000000000e+05 7.170000000000000284e+01
1.701000000000000000e+05 6.139999999999999147e+01
1.710000000000000000e+05 2.080000000000000426e+01
1.719000000000000000e+05 2.080000000000000426e+01
1.728000000000000000e+05 8.685714285714286831e+00
1.737000000000000000e+05 1.500000000000000000e+01
1.746000000000000000e+05 6.322857142857143486e+01
1.755000000000000000e+05 7.479999999999999716e+01
1.764000000000000000e+05 6.771428571428570820e+01
1.773000000000000000e+05 8.777142857142857224e+01
1.782000000000000000e+05 1.107999999999999972e+02
1.791000000000000000e+05 1.037142857142857082e+02
1.800000000000000000e+05 1.037142857142857082e+02
1.809000000000000000e+05 1.057714285714285722e+02
1.818000000000000000e+05 1.057714285714285722e+02
1.827000000000000000e+05 1.037142857142857082e+02
1.836000000000000000e+05 1.107999999999999972e+02
1.845000000000000000e+05 1.107999999999999972e+02
1.854000000000000000e+05 9.868571428571428328e+01
1.863000000000000000e+05 1.037142857142857082e+02
1.872000000000000000e+05 1.107999999999999972e+02
1.881000000000000000e+05 1.107999999999999972e+02
1.890000000000000000e+05 1.037142857142857082e+02
1.899000000000000000e+05 1.057714285714285722e+02
1.908000000000000000e+05 1.107999999999999972e+02
1.917000000000000000e+05 1.037142857142857082e+02
1.926000000000000000e+05 1.037142857142857082e+02
1.935000000000000000e+05 1.107999999999999972e+02
1.944000000000000000e+05 1.044857142857142804e+02
1.953000000000000000e+05 6.128571428571428470e+01
1.962000000000000000e+05 2.980000000000000071e+01
1.971000000000000000e+05 2.594285714285714661e+01
1.980000000000000000e+05 5.111428571428571388e+01
1.989000000000000000e+05 9.225714285714285268e+01
1.998000000000000000e+05 1.107999999999999829e+02
2.007000000000000000e+05 1.107999999999999972e+02
2.016000000000000000e+05 1.037142857142857082e+02
2.025000000000000000e+05 1.057714285714285722e+02
2.034000000000000000e+05 1.107999999999999972e+02
2.043000000000000000e+05 1.037142857142857082e+02
2.052000000000000000e+05 1.037142857142857082e+02
2.061000000000000000e+05 1.107999999999999972e+02
2.070000000000000000e+05 1.057714285714285722e+02
2.079000000000000000e+05 1.037142857142857082e+02
2.088000000000000000e+05 1.107999999999999972e+02
2.097000000000000000e+05 1.107999999999999972e+02
2.106000000000000000e+05 1.037142857142857082e+02
2.115000000000000000e+05 9.868571428571428328e+01
2.124000000000000000e+05 1.107999999999999829e+02
2.133000000000000000e+05 1.107999999999999972e+02
2.142000000000000000e+05 1.037142857142857082e+02
2.151000000000000000e+05 1.057714285714285722e+02
2.160000000000000000e+05 1.057714285714285722e+02
2.169000000000000000e+05 1.037142857142857082e+02
2.178000000000000000e+05 1.037142857142857082e+02
2.187000000000000000e+05 1.107999999999999972e+02
2.196000000000000000e+05 1.057714285714285722e+02
2.205000000000000000e+05 1.037142857142857082e+02
2.214000000000000000e+05 1.107999999999999972e+02
2.223000000000000000e+05 9.922857142857142776e+01
2.232000000000000000e+05 8.571428571428570820e+01
2.241000000000000000e+05 8.068571428571428328e+01
2.250000000000000000e+05 9.279999999999999716e+01
2.259000000000000000e+05 9.279999999999999716e+01
2.268000000000000000e+05 8.571428571428570820e+01
2.277000000000000000e+05 9.279999999999999716e+01
