Time,AixLib_T_dayzone,AixLib_T_nightzone,AixLib_Heating_Power_W
20790600.0,298.20257568359375,297.77532958984375,0.0
20791200.0,298.2112731933594,297.78424072265625,0.0
20791800.0,298.2147216796875,297.7874755859375,0.0
20792400.0,298.2117919921875,297.78387451171875,0.0
20793000.0,298.2028503417969,297.77374267578125,0.0
20793600.0,298.18902587890625,297.75830078125,0.0
20794200.0,298.16912841796875,297.7362976074219,0.0
20794800.0,298.1439514160156,297.7085876464844,0.0
20795400.0,298.1065368652344,297.6684265136719,0.0
20796000.0,298.0662841796875,297.624755859375,0.0
20796600.0,298.024658203125,297.5789489746094,0.0
20797200.0,297.9784240722656,297.5279541015625,0.0
20797800.0,297.9331359863281,297.47137451171875,0.0
20798400.0,297.88580322265625,297.410400390625,0.0
20799000.0,297.8299255371094,297.3407897949219,0.0
20799600.0,297.7690734863281,297.2660827636719,0.0
20800200.0,297.7002868652344,297.1833801269531,0.0
20800800.0,297.6260986328125,297.0948181152344,0.0
20801400.0,297.54425048828125,297.0032653808594,0.0
20802000.0,297.4665832519531,296.9173889160156,0.0
20802600.0,297.4015808105469,296.8439636230469,0.0
20803200.0,297.3489074707031,296.7828369140625,0.0
20803800.0,297.30133056640625,296.7270202636719,0.0
20804400.0,297.2569274902344,296.6749267578125,0.0
20805000.0,297.2155456542969,296.6266784667969,0.0
20805600.0,297.17645263671875,296.58148193359375,0.0
20806200.0,297.1387023925781,296.53826904296875,0.0
20806800.0,297.1011657714844,296.49566650390625,0.0
20807400.0,297.0619201660156,296.4510192871094,0.0
20808000.0,297.0224609375,296.4060974121094,0.0
20808600.0,296.9810791015625,296.35870361328125,0.0
20809200.0,296.93792724609375,296.30902099609375,0.0
20809800.0,296.8939514160156,296.25836181640625,0.0
20810400.0,296.84979248046875,296.20745849609375,0.0
20811000.0,296.80621337890625,296.1575927734375,0.0
20811600.0,296.7627258300781,296.1078186035156,0.0
20812200.0,296.7200622558594,296.05926513671875,0.0
20812800.0,296.6771545410156,296.0106506347656,0.0
20813400.0,296.6334533691406,295.96112060546875,0.0
20814000.0,296.5897216796875,295.9115905761719,0.0
20814600.0,296.5455627441406,295.8616027832031,0.0
20815200.0,296.50140380859375,295.81158447265625,0.0
20815800.0,296.457275390625,295.7615966796875,0.0
20816400.0,296.41290283203125,295.7113037109375,0.0
20817000.0,296.36810302734375,295.6605529785156,0.0
20817600.0,296.3232727050781,295.60980224609375,0.0
20818200.0,296.27813720703125,295.55865478515625,0.0
20818800.0,296.23297119140625,295.5074462890625,0.0
20819400.0,296.19012451171875,295.4593505859375,0.0
20820000.0,296.1525573730469,295.41815185546875,0.0
20820600.0,296.1187438964844,295.3818054199219,0.0
20821200.0,296.0872802734375,295.3486022949219,0.0
20821800.0,296.0560302734375,295.315673828125,0.0
20822400.0,296.0224914550781,295.27984619140625,0.0
20823000.0,295.9233093261719,295.3514709472656,0.0
20823600.0,295.93780517578125,295.2938537597656,0.0
20824200.0,295.9552307128906,295.2280578613281,0.0
20824800.0,295.97174072265625,295.16180419921875,0.0
20825400.0,295.98895263671875,295.09686279296875,0.0
20826000.0,296.00653076171875,295.0328063964844,0.0
