#1 
double data(35040,2)
1.512000000000000000e+05 4.402142857142857224e+02
1.521000000000000000e+05 5.503571428571428896e+02
1.530000000000000000e+05 2.772571428571428442e+03
1.539000000000000000e+05 3.158571428571428328e+02
1.548000000000000000e+05 3.022857142857142776e+02
1.557000000000000000e+05 3.152857142857142776e+02
1.566000000000000000e+05 1.947142857142857224e+02
1.575000000000000000e+05 2.240000000000000000e+02
1.584000000000000000e+05 2.704285714285714448e+02
1.593000000000000000e+05 3.490000000000000000e+02
1.602000000000000000e+05 2.985714285714285552e+02
1.611000000000000000e+05 2.407142857142857224e+02
1.620000000000000000e+05 2.678571428571428328e+02
1.629000000000000000e+05 2.407142857142857224e+02
1.638000000000000000e+05 3.180714285714285552e+02
1.647000000000000000e+05 3.518571428571428328e+02
1.656000000000000000e+05 3.218571428571428328e+02
1.665000000000000000e+05 2.811428571428571672e+02
1.674000000000000000e+05 1.724285714285714164e+02
1.683000000000000000e+05 7.857142857142856940e+01
1.692000000000000000e+05 2.057142857142857224e+02
1.701000000000000000e+05 2.507142857142857224e+02
1.710000000000000000e+05 2.271428571428571388e+02
1.719000000000000000e+05 2.678571428571428328e+02
1.728000000000000000e+05 2.542857142857142776e+02
1.737000000000000000e+05 2.271428571428571388e+02
1.746000000000000000e+05 2.678571428571428328e+02
1.755000000000000000e+05 2.542857142857142776e+02
1.764000000000000000e+05 2.407142857142857224e+02
1.773000000000000000e+05 2.678571428571428328e+02
1.782000000000000000e+05 2.542857142857142776e+02
1.791000000000000000e+05 2.407142857142857224e+02
1.800000000000000000e+05 2.678571428571428328e+02
1.809000000000000000e+05 2.542857142857142776e+02
1.818000000000000000e+05 2.407142857142857224e+02
1.827000000000000000e+05 2.678571428571428328e+02
1.836000000000000000e+05 2.407142857142857224e+02
1.845000000000000000e+05 2.407142857142857224e+02
1.854000000000000000e+05 2.678571428571428328e+02
1.863000000000000000e+05 2.407142857142857224e+02
1.872000000000000000e+05 2.542857142857142776e+02
1.881000000000000000e+05 2.678571428571428328e+02
1.890000000000000000e+05 2.271428571428571388e+02
1.899000000000000000e+05 2.542857142857142776e+02
1.908000000000000000e+05 2.678571428571428328e+02
1.917000000000000000e+05 2.271428571428571388e+02
1.926000000000000000e+05 2.678571428571428328e+02
1.935000000000000000e+05 2.542857142857142776e+02
1.944000000000000000e+05 2.271428571428571388e+02
1.953000000000000000e+05 2.678571428571428328e+02
1.962000000000000000e+05 2.542857142857142776e+02
1.971000000000000000e+05 2.407142857142857224e+02
1.980000000000000000e+05 2.678571428571428328e+02
1.989000000000000000e+05 2.542857142857142776e+02
1.998000000000000000e+05 2.407142857142857224e+02
2.007000000000000000e+05 2.678571428571428328e+02
2.016000000000000000e+05 2.485714285714285836e+02
2.025000000000000000e+05 1.207142857142857082e+02
2.034000000000000000e+05 9.357142857142856940e+01
2.043000000000000000e+05 4.071428571428571530e+01
2.052000000000000000e+05 4.071428571428571530e+01
2.061000000000000000e+05 6.785714285714286120e+01
2.070000000000000000e+05 4.071428571428571530e+01
2.079000000000000000e+05 5.428571428571428470e+01
2.088000000000000000e+05 6.785714285714286120e+01
2.097000000000000000e+05 2.714285714285714235e+01
2.106000000000000000e+05 9.428571428571429180e+01
2.115000000000000000e+05 1.564285714285714164e+02
2.124000000000000000e+05 1.871428571428571388e+02
2.133000000000000000e+05 2.678571428571428328e+02
2.142000000000000000e+05 2.542857142857142776e+02
2.151000000000000000e+05 2.271428571428571388e+02
2.160000000000000000e+05 2.678571428571428328e+02
2.169000000000000000e+05 2.542857142857142776e+02
2.178000000000000000e+05 2.843571428571428328e+02
2.187000000000000000e+05 3.504857142857143231e+02
2.196000000000000000e+05 2.125714285714285836e+02
2.205000000000000000e+05 2.357142857142857224e+02
2.214000000000000000e+05 2.892857142857142776e+02
2.223000000000000000e+05 1.782857142857142776e+02
2.232000000000000000e+05 1.647142857142857224e+02
2.241000000000000000e+05 7.010937910370690815e+02
2.250000000000000000e+05 9.303919289148058169e+02
2.259000000000000000e+05 9.567490717719483655e+02
2.268000000000000000e+05 9.838919289148054759e+02
2.277000000000000000e+05 9.567490717719483655e+02
2.286000000000000000e+05 1.024606214629091255e+03
2.295000000000000000e+05 9.887490717719483655e+02
2.304000000000000000e+05 9.334633574862340311e+02
2.313000000000000000e+05 8.691776432005200377e+02
2.322000000000000000e+05 1.044734786057662859e+03
2.331000000000000000e+05 9.431776432005198103e+02
2.340000000000000000e+05 1.090320500343377034e+03
2.349000000000000000e+05 1.094320500343377034e+03
2.358000000000000000e+05 6.145863368818555728e+02
2.367000000000000000e+05 2.450000000000000000e+02
2.376000000000000000e+05 1.782857142857142776e+02
2.385000000000000000e+05 6.728571428571429180e+01
2.394000000000000000e+05 6.785714285714286120e+01
2.403000000000000000e+05 5.428571428571428470e+01
2.412000000000000000e+05 4.071428571428571530e+01
2.421000000000000000e+05 6.785714285714286120e+01
2.430000000000000000e+05 5.428571428571428470e+01
2.439000000000000000e+05 4.071428571428571530e+01
2.448000000000000000e+05 6.785714285714286120e+01
2.457000000000000000e+05 7.500000000000000000e+01
2.466000000000000000e+05 1.921428571428571388e+02
2.475000000000000000e+05 2.592857142857142776e+02
2.484000000000000000e+05 2.407142857142857224e+02
2.493000000000000000e+05 2.542857142857142776e+02
2.502000000000000000e+05 2.635000000000000000e+02
2.511000000000000000e+05 2.225714285714285836e+02
2.520000000000000000e+05 1.782857142857142776e+02
2.529000000000000000e+05 2.097857142857142776e+02
2.538000000000000000e+05 2.751428571428571672e+02
2.547000000000000000e+05 3.292857142857142776e+02
2.556000000000000000e+05 2.497142857142857224e+02
2.565000000000000000e+05 3.140000000000000000e+02
2.574000000000000000e+05 3.032857142857142776e+02
2.583000000000000000e+05 2.542857142857142776e+02
2.592000000000000000e+05 2.407142857142857224e+02
2.601000000000000000e+05 2.678571428571428328e+02
2.610000000000000000e+05 2.542857142857142776e+02
2.619000000000000000e+05 2.407142857142857224e+02
2.628000000000000000e+05 2.678571428571428328e+02
2.637000000000000000e+05 2.542857142857142776e+02
2.646000000000000000e+05 2.407142857142857224e+02
2.655000000000000000e+05 2.678571428571428328e+02
2.664000000000000000e+05 2.407142857142857224e+02
2.673000000000000000e+05 2.407142857142857224e+02
2.682000000000000000e+05 2.678571428571428328e+02
2.691000000000000000e+05 2.407142857142857224e+02
2.700000000000000000e+05 2.542857142857142776e+02
2.709000000000000000e+05 2.678571428571428328e+02
2.718000000000000000e+05 2.271428571428571388e+02
2.727000000000000000e+05 2.542857142857142776e+02
2.736000000000000000e+05 2.678571428571428328e+02
2.745000000000000000e+05 2.271428571428571388e+02
2.754000000000000000e+05 2.678571428571428328e+02
2.763000000000000000e+05 2.542857142857142776e+02
2.772000000000000000e+05 2.271428571428571388e+02
2.781000000000000000e+05 2.678571428571428328e+02
2.790000000000000000e+05 2.542857142857142776e+02
2.799000000000000000e+05 2.407142857142857224e+02
2.808000000000000000e+05 2.678571428571428328e+02
2.817000000000000000e+05 2.542857142857142776e+02
2.826000000000000000e+05 2.407142857142857224e+02
2.835000000000000000e+05 2.678571428571428328e+02
2.844000000000000000e+05 2.542857142857142776e+02
2.853000000000000000e+05 2.407142857142857224e+02
2.862000000000000000e+05 2.678571428571428328e+02
2.871000000000000000e+05 2.407142857142857224e+02
2.880000000000000000e+05 2.407142857142857224e+02
2.889000000000000000e+05 2.678571428571428328e+02
2.898000000000000000e+05 1.692857142857142776e+02
2.907000000000000000e+05 1.657142857142857224e+02
2.916000000000000000e+05 1.278571428571428612e+02
2.925000000000000000e+05 2.714285714285714235e+01
2.934000000000000000e+05 5.428571428571428470e+01
2.943000000000000000e+05 6.785714285714286120e+01
2.952000000000000000e+05 8.929285714285714448e+02
2.961000000000000000e+05 1.713571428571428669e+03
2.970000000000000000e+05 1.942857142857142776e+02
2.979000000000000000e+05 2.271428571428571388e+02
2.988000000000000000e+05 2.678571428571428328e+02
2.997000000000000000e+05 2.542857142857142776e+02
3.006000000000000000e+05 2.407142857142857224e+02
3.015000000000000000e+05 2.678571428571428328e+02
3.024000000000000000e+05 2.542857142857142776e+02
3.033000000000000000e+05 2.407142857142857224e+02
3.042000000000000000e+05 2.535714285714285836e+02
3.051000000000000000e+05 1.485714285714285836e+02
3.060000000000000000e+05 2.242857142857142776e+02
3.069000000000000000e+05 2.004285714285714164e+02
3.078000000000000000e+05 1.647142857142857224e+02
3.087000000000000000e+05 1.647142857142857224e+02
3.096000000000000000e+05 1.387142857142857224e+02
3.105000000000000000e+05 1.647142857142857224e+02
3.114000000000000000e+05 2.235500000000000000e+03
3.123000000000000000e+05 8.775714285714285552e+02
3.132000000000000000e+05 1.511428571428571388e+02
3.141000000000000000e+05 9.857142857142856940e+01
3.150000000000000000e+05 7.928571428571429180e+01
3.159000000000000000e+05 8.714285714285713880e+01
3.168000000000000000e+05 1.878571428571428612e+02
3.177000000000000000e+05 1.400000000000000000e+02
3.186000000000000000e+05 9.571428571428570820e+01
3.195000000000000000e+05 8.214285714285713880e+01
3.204000000000000000e+05 5.428571428571428470e+01
3.213000000000000000e+05 4.071428571428571530e+01
3.222000000000000000e+05 1.477857142857142776e+02
3.231000000000000000e+05 1.782857142857142776e+02
3.240000000000000000e+05 1.647142857142857224e+02
3.249000000000000000e+05 2.717142857142857224e+02
3.258000000000000000e+05 3.378571428571428328e+02
3.267000000000000000e+05 3.241428571428571672e+02
3.276000000000000000e+05 3.158571428571428328e+02
3.285000000000000000e+05 2.710000000000000000e+02
3.294000000000000000e+05 1.647142857142857224e+02
3.303000000000000000e+05 2.232857142857142776e+02
3.312000000000000000e+05 2.175714285714285836e+02
3.321000000000000000e+05 2.314285714285714164e+02
3.330000000000000000e+05 2.678571428571428328e+02
3.339000000000000000e+05 2.271428571428571388e+02
3.348000000000000000e+05 2.542857142857142776e+02
3.357000000000000000e+05 2.678571428571428328e+02
3.366000000000000000e+05 2.271428571428571388e+02
3.375000000000000000e+05 2.592857142857142776e+02
3.384000000000000000e+05 2.142857142857142776e+02
3.393000000000000000e+05 1.757142857142857224e+02
3.402000000000000000e+05 1.878571428571428612e+02
3.411000000000000000e+05 1.971428571428571388e+02
3.420000000000000000e+05 2.350000000000000000e+02
3.429000000000000000e+05 2.678571428571428328e+02
3.438000000000000000e+05 2.542857142857142776e+02
3.447000000000000000e+05 2.407142857142857224e+02
3.456000000000000000e+05 2.678571428571428328e+02
3.465000000000000000e+05 2.542857142857142776e+02
3.474000000000000000e+05 2.407142857142857224e+02
3.483000000000000000e+05 2.678571428571428328e+02
3.492000000000000000e+05 2.407142857142857224e+02
3.501000000000000000e+05 2.407142857142857224e+02
3.510000000000000000e+05 2.678571428571428328e+02
3.519000000000000000e+05 2.407142857142857224e+02
3.528000000000000000e+05 2.542857142857142776e+02
3.537000000000000000e+05 2.678571428571428328e+02
3.546000000000000000e+05 2.271428571428571388e+02
3.555000000000000000e+05 2.542857142857142776e+02
3.564000000000000000e+05 2.678571428571428328e+02
3.573000000000000000e+05 2.271428571428571388e+02
3.582000000000000000e+05 2.678571428571428328e+02
3.591000000000000000e+05 2.542857142857142776e+02
3.600000000000000000e+05 2.271428571428571388e+02
3.609000000000000000e+05 2.678571428571428328e+02
3.618000000000000000e+05 2.542857142857142776e+02
3.627000000000000000e+05 2.407142857142857224e+02
3.636000000000000000e+05 2.678571428571428328e+02
3.645000000000000000e+05 2.542857142857142776e+02
3.654000000000000000e+05 2.407142857142857224e+02
3.663000000000000000e+05 2.678571428571428328e+02
3.672000000000000000e+05 2.542857142857142776e+02
3.681000000000000000e+05 2.407142857142857224e+02
3.690000000000000000e+05 2.678571428571428328e+02
3.699000000000000000e+05 2.407142857142857224e+02
3.708000000000000000e+05 2.407142857142857224e+02
3.717000000000000000e+05 2.421428571428571388e+02
3.726000000000000000e+05 1.435714285714285836e+02
3.735000000000000000e+05 5.428571428571428470e+01
3.744000000000000000e+05 6.785714285714286120e+01
3.753000000000000000e+05 2.714285714285714235e+01
3.762000000000000000e+05 5.428571428571428470e+01
3.771000000000000000e+05 6.785714285714286120e+01
3.780000000000000000e+05 2.714285714285714235e+01
3.789000000000000000e+05 6.785714285714286120e+01
3.798000000000000000e+05 5.428571428571428470e+01
3.807000000000000000e+05 3.666577654532841848e+02
3.816000000000000000e+05 1.369128577094732009e+03
3.825000000000000000e+05 1.638355286401040075e+03
3.834000000000000000e+05 1.624783857829611634e+03
3.843000000000000000e+05 1.652212429258182965e+03
3.852000000000000000e+05 1.710183857829611497e+03
3.861000000000000000e+05 1.624783857829611634e+03
3.870000000000000000e+05 1.651926714972468744e+03
3.879000000000000000e+05 1.734412429258183238e+03
3.888000000000000000e+05 1.624783857829611634e+03
3.897000000000000000e+05 2.680569572115325172e+03
3.906000000000000000e+05 3.167641000686754069e+03
3.915000000000000000e+05 1.634069572115325855e+03
3.924000000000000000e+05 1.899926714972468062e+03
3.933000000000000000e+05 1.374470811641447881e+03
3.942000000000000000e+05 2.743642857142857338e+03
3.951000000000000000e+05 7.352857142857143344e+02
3.960000000000000000e+05 8.461749271137030064e+02
3.969000000000000000e+05 1.564097959183673765e+03
3.978000000000000000e+05 1.322469387755102844e+03
3.987000000000000000e+05 1.228612244897960181e+03
3.996000000000000000e+05 1.036953352769680123e+03
4.005000000000000000e+05 8.107142857142856940e+01
4.014000000000000000e+05 2.260285714285714107e+02
4.023000000000000000e+05 3.398000000000000114e+02
4.032000000000000000e+05 3.022857142857142776e+02
4.041000000000000000e+05 3.847714285714286007e+02
4.050000000000000000e+05 3.070000000000000000e+02
4.059000000000000000e+05 1.782857142857142776e+02
4.068000000000000000e+05 4.071428571428571530e+01
4.077000000000000000e+05 1.211428571428571388e+02
4.086000000000000000e+05 2.406928571428571558e+03
4.095000000000000000e+05 5.075714285714285552e+02
4.104000000000000000e+05 1.049071428571428669e+03
4.113000000000000000e+05 1.879000000000000000e+03
4.122000000000000000e+05 2.269357142857142662e+03
4.131000000000000000e+05 6.057142857142856656e+02
4.140000000000000000e+05 2.887142857142857224e+02
4.149000000000000000e+05 3.378571428571428328e+02
4.158000000000000000e+05 1.111663265306123094e+03
4.167000000000000000e+05 1.671612244897959727e+03
4.176000000000000000e+05 1.654326530612245278e+03
4.185000000000000000e+05 1.570469387755102389e+03
4.194000000000000000e+05 8.493061224489799770e+02
4.203000000000000000e+05 1.745000000000000000e+02
4.212000000000000000e+05 3.024285714285714448e+02
4.221000000000000000e+05 4.967142857142857224e+02
4.230000000000000000e+05 5.995000000000000000e+02
4.239000000000000000e+05 6.742857142857143344e+02
4.248000000000000000e+05 6.607142857142856656e+02
4.257000000000000000e+05 5.199285714285714448e+02
4.266000000000000000e+05 5.770714285714285552e+02
4.275000000000000000e+05 4.127142857142857224e+02
4.284000000000000000e+05 4.398571428571428328e+02
4.293000000000000000e+05 5.134857142857142662e+02
4.302000000000000000e+05 2.800000000000000000e+02
4.311000000000000000e+05 2.892857142857142776e+02
4.320000000000000000e+05 1.647142857142857224e+02
4.329000000000000000e+05 1.875714285714285836e+02
4.338000000000000000e+05 2.318571428571428612e+02
4.347000000000000000e+05 2.115714285714285836e+02
4.356000000000000000e+05 2.542857142857142776e+02
4.365000000000000000e+05 2.678571428571428328e+02
4.374000000000000000e+05 2.271428571428571388e+02
4.383000000000000000e+05 2.542857142857142776e+02
4.392000000000000000e+05 2.678571428571428328e+02
4.401000000000000000e+05 2.271428571428571388e+02
4.410000000000000000e+05 2.678571428571428328e+02
4.419000000000000000e+05 2.542857142857142776e+02
4.428000000000000000e+05 2.271428571428571388e+02
4.437000000000000000e+05 2.678571428571428328e+02
4.446000000000000000e+05 2.542857142857142776e+02
4.455000000000000000e+05 2.407142857142857224e+02
4.464000000000000000e+05 2.678571428571428328e+02
4.473000000000000000e+05 2.542857142857142776e+02
4.482000000000000000e+05 2.407142857142857224e+02
4.491000000000000000e+05 2.678571428571428328e+02
4.500000000000000000e+05 2.542857142857142776e+02
4.509000000000000000e+05 2.407142857142857224e+02
4.518000000000000000e+05 2.678571428571428328e+02
4.527000000000000000e+05 2.407142857142857224e+02
4.536000000000000000e+05 2.407142857142857224e+02
4.545000000000000000e+05 2.678571428571428328e+02
4.554000000000000000e+05 2.407142857142857224e+02
4.563000000000000000e+05 2.542857142857142776e+02
4.572000000000000000e+05 2.678571428571428328e+02
4.581000000000000000e+05 1.671428571428571388e+02
4.590000000000000000e+05 1.400000000000000000e+02
4.599000000000000000e+05 1.078571428571428612e+02
4.608000000000000000e+05 4.428571428571428470e+01
4.617000000000000000e+05 6.785714285714286120e+01
4.626000000000000000e+05 5.428571428571428470e+01
4.635000000000000000e+05 2.714285714285714235e+01
4.644000000000000000e+05 6.785714285714286120e+01
4.653000000000000000e+05 5.428571428571428470e+01
4.662000000000000000e+05 4.071428571428571530e+01
4.671000000000000000e+05 2.576027331902449532e+03
4.680000000000000000e+05 1.360606214629091255e+03
4.689000000000000000e+05 8.327490717719485929e+02
4.698000000000000000e+05 8.598919289148058169e+02
4.707000000000000000e+05 8.463205003433771481e+02
4.716000000000000000e+05 8.327490717719485929e+02
4.725000000000000000e+05 8.777490717719485929e+02
4.734000000000000000e+05 9.567490717719483655e+02
4.743000000000000000e+05 1.985391928914805476e+03
4.752000000000000000e+05 4.412534786057663950e+03
4.761000000000000000e+05 1.299606214629091255e+03
4.770000000000000000e+05 8.463205003433771481e+02
4.779000000000000000e+05 8.598919289148058169e+02
4.788000000000000000e+05 8.191776432005200377e+02
4.797000000000000000e+05 4.115863368818555728e+02
4.806000000000000000e+05 3.072142857142857224e+02
4.815000000000000000e+05 2.930000000000000000e+02
4.824000000000000000e+05 1.468500000000000000e+03
4.833000000000000000e+05 2.140571428571428442e+03
4.842000000000000000e+05 3.637142857142857224e+02
4.851000000000000000e+05 2.455000000000000000e+02
4.860000000000000000e+05 4.619285714285714448e+02
4.869000000000000000e+05 5.367142857142856656e+02
4.878000000000000000e+05 1.452195335276968535e+03
4.887000000000000000e+05 1.680897959183673947e+03
4.896000000000000000e+05 1.534469387755102389e+03
4.905000000000000000e+05 1.437612244897959954e+03
4.914000000000000000e+05 5.345454810495627953e+02
4.923000000000000000e+05 1.647142857142857224e+02
4.932000000000000000e+05 2.452142857142857224e+02
4.941000000000000000e+05 2.887142857142857224e+02
4.950000000000000000e+05 2.977142857142857224e+02
4.959000000000000000e+05 1.705071428571428669e+03
4.968000000000000000e+05 1.893714285714285779e+03
4.977000000000000000e+05 3.822142857142857224e+02
4.986000000000000000e+05 1.811357142857142890e+03
4.995000000000000000e+05 1.546142857142857110e+03
5.004000000000000000e+05 4.262857142857142776e+02
5.013000000000000000e+05 3.778571428571428328e+02
5.022000000000000000e+05 1.865714285714285836e+02
5.031000000000000000e+05 3.248571428571428328e+02
5.040000000000000000e+05 3.554285714285714448e+02
5.049000000000000000e+05 4.599857142857143231e+02
5.058000000000000000e+05 5.374285714285714448e+02
5.067000000000000000e+05 5.325714285714285552e+02
5.076000000000000000e+05 3.865000000000000000e+02
5.085000000000000000e+05 2.717128571428571831e+03
5.094000000000000000e+05 1.407428571428571331e+03
5.103000000000000000e+05 4.570000000000000000e+02
5.112000000000000000e+05 3.158571428571428328e+02
5.121000000000000000e+05 3.648571428571428328e+02
5.130000000000000000e+05 4.127142857142857224e+02
5.139000000000000000e+05 4.398571428571428328e+02
5.148000000000000000e+05 4.155714285714285552e+02
5.157000000000000000e+05 4.955714285714285552e+02
5.166000000000000000e+05 4.050000000000000000e+02
5.175000000000000000e+05 2.352857142857142776e+02
5.184000000000000000e+05 2.542857142857142776e+02
5.193000000000000000e+05 2.678571428571428328e+02
5.202000000000000000e+05 2.271428571428571388e+02
5.211000000000000000e+05 2.542857142857142776e+02
5.220000000000000000e+05 2.678571428571428328e+02
